CustomerID,Name,Age,Gender,City,EmploymentType,Income,LoanAmount,LoanTerm,CreditScore,PreviousDefaults,Approved,Defaulted
3906,Fatima Ali,37,Female,Dubai,Salaried,19396.49,40063.98,12,671,0,True,False
3907,Fatima Smith,57,Male,Abu Dhabi,Self-Employed,8176.9,120681.14,24,437,2,False,False
3908,Sara Ahmed,59,Male,Sharjah,Salaried,8499.95,156167.16,24,302,0,False,False
3909,Fatima Ali,28,Male,Fujairah,Salaried,11706.34,32028.24,48,391,1,False,False
3910,Zara Joseph,21,Female,Fujairah,Salaried,7372.17,36722.53,24,542,0,False,False
3911,Fatima Smith,44,Male,Dubai,Self-Employed,11180.93,92036.4,60,771,2,True,False
3912,Ayesha Ahmed,38,Male,Fujairah,Self-Employed,7588.25,160740.99,48,392,1,True,False
3913,Zara Ali,32,Male,Fujairah,Salaried,12255.63,83371.48,24,399,1,True,False
3914,Zara Joseph,21,Male,Fujairah,Self-Employed,26331.86,64119.92,48,536,0,True,False
3915,Ali Smith,37,Male,Ajman,Salaried,16324.89,175435.51,24,702,2,True,True
3916,Omar Ahmed,39,Female,Abu Dhabi,Self-Employed,28534.95,112884.83,48,655,2,True,True
3917,Laila Khan,26,Female,Ajman,Self-Employed,10370.75,61082.06,12,652,1,False,False
3918,John Joseph,41,Male,Sharjah,Salaried,9414.84,56877.38,24,574,1,False,False
3919,Fatima Khan,44,Male,Fujairah,Self-Employed,12981.36,10980.46,60,760,1,False,False
3920,Omar Joseph,29,Male,Sharjah,Self-Employed,5689.72,91307.86,24,654,2,True,True
3921,James Smith,32,Male,Sharjah,Salaried,21484.45,95233.3,12,565,2,False,False
3922,Laila Smith,39,Female,Fujairah,Salaried,15741.27,76213.93,60,543,0,False,False
3923,Khalid Smith,24,Male,Fujairah,Salaried,5533.26,100047.0,60,304,2,True,True
3924,John Ali,29,Female,Abu Dhabi,Salaried,5097.8,143646.2,60,580,0,True,False
3925,Omar Joseph,57,Male,Abu Dhabi,Salaried,23243.9,103080.31,60,433,2,True,True
3926,Sara Ahmed,21,Male,Abu Dhabi,Self-Employed,19942.12,185653.52,24,669,1,True,False
3927,Zara Khan,34,Male,Ajman,Salaried,10800.8,169740.5,36,350,2,True,False
3928,Laila Joseph,23,Male,Abu Dhabi,Self-Employed,24304.89,29781.91,12,655,0,False,False
3929,Ali Khan,45,Male,Fujairah,Self-Employed,25545.98,40713.66,12,634,0,False,True
3930,Ali Smith,53,Female,Ajman,Salaried,5538.4,118782.22,60,767,2,False,False
3931,Sara Ahmed,49,Male,Sharjah,Salaried,10867.75,66182.35,60,800,0,False,False
3932,Ayesha Ali,22,Male,Abu Dhabi,Self-Employed,20055.0,90953.93,36,833,2,True,True
3933,Fatima Smith,57,Female,Fujairah,Self-Employed,20717.7,24137.52,36,488,2,False,False
3934,Zara Khan,52,Male,Fujairah,Self-Employed,15982.92,175212.28,48,352,0,False,False
3935,Zara Ahmed,24,Male,Sharjah,Salaried,10473.66,164805.8,36,452,0,False,False
3936,Omar Ahmed,42,Male,Sharjah,Self-Employed,18327.01,147105.25,60,744,1,True,False
3937,Sara Khan,35,Female,Dubai,Self-Employed,7747.89,75141.41,24,418,0,False,False
3938,Zara Ahmed,60,Male,Ajman,Self-Employed,21785.35,73802.46,48,510,0,False,False
3939,James Khan,56,Male,Sharjah,Salaried,7204.82,159913.62,36,323,2,True,False
3940,Zara Ali,24,Male,Dubai,Salaried,27427.49,57123.14,24,485,1,False,True
3941,James Khan,37,Female,Dubai,Salaried,21043.33,102552.54,36,633,0,False,False
3942,Ayesha Khan,36,Female,Fujairah,Salaried,27312.64,180663.23,36,675,2,False,False
3943,Zara Smith,22,Female,Fujairah,Self-Employed,6235.17,18870.1,12,334,0,False,False
3944,James Ali,55,Male,Fujairah,Salaried,9705.17,194580.83,24,387,1,False,False
3945,Ali Joseph,45,Female,Dubai,Salaried,22690.39,94921.53,12,644,2,True,False
3946,James Khan,22,Male,Dubai,Self-Employed,16185.4,20903.42,12,752,2,False,False
3947,John Khan,59,Male,Dubai,Self-Employed,13204.01,147621.41,36,578,1,False,False
3948,Fatima Ali,33,Male,Fujairah,Self-Employed,26692.82,148854.02,48,640,1,True,True
3949,Laila Ali,27,Male,Ajman,Salaried,5180.64,129267.91,60,684,2,True,True
3950,Sara Ali,50,Male,Abu Dhabi,Salaried,17263.23,157537.24,12,775,2,False,True
3951,Ali Khan,42,Male,Dubai,Salaried,9135.37,93576.33,48,400,1,True,False
3952,Laila Ali,38,Female,Abu Dhabi,Self-Employed,14725.81,92599.82,12,362,1,True,False
3953,Ayesha Ali,49,Female,Sharjah,Self-Employed,7311.58,74335.71,36,658,2,False,False
3954,Laila Ali,43,Male,Fujairah,Self-Employed,6594.16,118993.23,60,318,0,False,True
3955,Zara Ahmed,42,Female,Sharjah,Self-Employed,26400.19,90327.94,36,448,0,False,False
3956,Khalid Ali,50,Male,Fujairah,Salaried,16437.19,86702.82,48,797,1,True,False
3957,Omar Smith,21,Male,Dubai,Self-Employed,17020.41,122808.04,12,714,1,True,True
3958,Ali Khan,44,Male,Ajman,Self-Employed,18766.57,92756.54,36,343,2,False,False
3959,John Ahmed,57,Male,Abu Dhabi,Self-Employed,7994.06,157521.3,48,475,0,True,False
3960,James Ahmed,26,Female,Ajman,Salaried,26479.01,75229.21,60,368,0,True,False
3961,James Ahmed,33,Female,Sharjah,Salaried,25626.9,184880.45,12,384,2,True,True
3962,Ali Ahmed,24,Male,Sharjah,Salaried,6077.22,167701.32,48,782,2,False,True
3963,Laila Ahmed,55,Female,Abu Dhabi,Salaried,7829.82,24728.42,48,602,2,True,False
3964,James Smith,56,Female,Sharjah,Salaried,22160.98,157563.29,36,542,0,False,False
3965,Ali Ahmed,43,Male,Fujairah,Self-Employed,11335.31,190735.48,48,364,1,False,True
3966,Zara Smith,24,Male,Abu Dhabi,Salaried,7401.77,154050.07,60,825,0,False,True
3967,Khalid Smith,26,Female,Sharjah,Self-Employed,11571.44,164368.98,12,437,1,True,True
3968,Khalid Ali,33,Male,Sharjah,Salaried,26371.97,24811.02,60,374,2,False,True
3969,Ayesha Khan,51,Female,Ajman,Self-Employed,8763.57,48309.87,48,405,0,False,False
3970,Ali Ahmed,35,Female,Sharjah,Self-Employed,22298.96,33206.84,48,648,1,False,False
3971,Zara Smith,34,Male,Dubai,Salaried,9622.89,195826.06,24,536,1,True,False
3972,James Khan,35,Male,Abu Dhabi,Self-Employed,27902.8,164107.4,60,762,2,True,False
3973,Sara Ahmed,41,Male,Fujairah,Salaried,16048.27,170474.92,60,517,2,True,False
3974,Laila Joseph,37,Male,Dubai,Salaried,23192.39,27752.13,24,376,0,True,True
3975,Sara Ahmed,37,Female,Dubai,Salaried,25517.95,45328.52,12,618,2,False,False
3976,James Ali,46,Female,Dubai,Salaried,10005.9,169953.97,36,515,1,True,True
3977,Khalid Smith,57,Male,Fujairah,Salaried,9163.12,159954.98,24,614,1,True,False
3978,James Ali,48,Female,Ajman,Self-Employed,24858.79,69746.81,24,660,2,True,False
3979,Sara Khan,48,Male,Dubai,Salaried,26838.63,156529.22,36,542,1,False,True
3980,Sara Ahmed,46,Male,Fujairah,Self-Employed,21976.01,98443.32,12,461,0,True,False
3981,Omar Khan,57,Female,Sharjah,Self-Employed,24725.81,136853.89,36,848,1,False,False
3982,James Ali,40,Female,Sharjah,Salaried,22491.19,43653.54,36,774,0,True,False
3983,James Ahmed,51,Male,Abu Dhabi,Salaried,24732.5,26210.49,24,847,0,False,False
3984,Omar Joseph,28,Male,Abu Dhabi,Self-Employed,13064.26,79714.56,24,643,2,True,False
3985,Laila Smith,21,Female,Ajman,Self-Employed,20963.7,136769.27,12,771,2,True,True
3986,Zara Ali,34,Female,Ajman,Self-Employed,9022.5,145740.14,36,517,2,True,False
3987,Sara Ali,33,Male,Fujairah,Salaried,17752.12,147033.9,36,313,1,True,False
3988,Omar Ali,41,Female,Dubai,Self-Employed,5920.17,106792.46,36,396,2,True,True
3989,Ali Joseph,53,Female,Ajman,Self-Employed,9026.0,99201.03,48,465,2,False,False
3990,Ali Khan,35,Male,Sharjah,Self-Employed,26793.63,87811.6,36,385,2,False,False
3991,Laila Khan,34,Male,Dubai,Self-Employed,11489.78,152422.5,24,567,1,False,True
3992,John Ahmed,29,Male,Abu Dhabi,Salaried,27688.16,195081.28,60,814,1,True,True
3993,Ali Ahmed,43,Male,Dubai,Salaried,5595.02,117517.06,24,489,0,True,False
3994,Omar Ahmed,52,Female,Ajman,Self-Employed,6140.7,161757.35,48,843,0,True,False
3995,James Joseph,49,Female,Dubai,Salaried,21655.83,123683.97,48,799,0,False,False
3996,Omar Ali,47,Male,Sharjah,Self-Employed,19780.61,148837.3,24,392,0,False,False
3997,Fatima Ahmed,28,Male,Sharjah,Salaried,11312.06,199215.91,48,564,1,False,False
3998,Laila Ahmed,48,Female,Sharjah,Self-Employed,12461.06,14345.39,12,574,2,True,True
3999,Sara Ali,37,Female,Ajman,Salaried,5470.25,173586.44,36,627,0,True,False
4000,Khalid Khan,43,Female,Dubai,Salaried,14687.73,185698.33,36,676,0,False,False
4001,Fatima Joseph,24,Female,Abu Dhabi,Salaried,29632.55,105549.72,60,504,2,True,False
4002,Khalid Ali,47,Female,Fujairah,Salaried,7448.93,85984.12,36,484,2,False,True
4003,Omar Smith,23,Female,Abu Dhabi,Salaried,23670.1,90796.99,36,397,1,True,False
4004,John Joseph,31,Female,Sharjah,Salaried,27402.42,18565.56,36,354,0,False,False
4005,John Joseph,57,Male,Fujairah,Self-Employed,16842.15,116580.14,12,348,1,False,False
4006,Ayesha Ali,22,Female,Sharjah,Salaried,27050.68,66223.55,48,835,1,True,False
4007,Omar Joseph,27,Female,Dubai,Self-Employed,17199.03,119512.98,36,379,1,False,False
4008,Ali Smith,58,Male,Abu Dhabi,Self-Employed,20797.13,120640.76,12,707,2,False,False
4009,Omar Joseph,46,Male,Abu Dhabi,Salaried,24517.44,141401.19,60,617,1,True,False
4010,Ayesha Ali,32,Female,Abu Dhabi,Self-Employed,26985.33,199980.7,48,767,1,True,False
4011,Fatima Joseph,38,Female,Ajman,Self-Employed,18895.28,167189.93,24,753,0,False,False
4012,James Ahmed,28,Male,Ajman,Self-Employed,19691.36,80590.02,24,618,0,False,False
4013,Khalid Joseph,40,Female,Fujairah,Salaried,12862.68,131238.93,36,508,0,False,True
4014,Sara Ahmed,22,Male,Fujairah,Salaried,22340.66,159139.93,60,369,1,True,True
4015,Sara Smith,23,Male,Ajman,Self-Employed,16685.39,143051.08,12,620,2,False,False
4016,Sara Ali,38,Male,Abu Dhabi,Salaried,9652.45,22870.29,36,629,2,True,True
4017,Laila Ahmed,53,Male,Ajman,Salaried,19616.61,97655.13,36,759,1,True,False
4018,Omar Smith,42,Female,Abu Dhabi,Self-Employed,21973.61,21543.57,24,695,2,True,False
4019,Omar Joseph,46,Female,Fujairah,Salaried,28046.16,10285.31,24,770,0,True,False
4020,Fatima Ahmed,54,Female,Dubai,Self-Employed,28550.14,55757.73,36,583,1,True,False
4021,Ayesha Ahmed,56,Male,Fujairah,Salaried,22205.11,191337.77,36,698,2,True,False
4022,Khalid Khan,38,Male,Abu Dhabi,Self-Employed,17938.33,89780.67,24,687,2,False,False
4023,Omar Ahmed,39,Female,Fujairah,Salaried,11599.35,96581.87,12,654,0,False,False
4024,Ali Joseph,22,Female,Dubai,Salaried,11228.18,108339.36,12,316,0,True,False
4025,Khalid Ahmed,47,Female,Fujairah,Salaried,20646.65,90167.39,36,507,0,True,False
4026,Ali Ahmed,29,Male,Ajman,Salaried,10119.96,190756.3,60,522,0,True,False
4027,Laila Smith,35,Female,Sharjah,Salaried,11698.07,180736.58,48,359,2,True,False
4028,Sara Khan,55,Female,Fujairah,Salaried,29769.75,41175.49,24,429,0,False,False
4029,James Ahmed,59,Female,Dubai,Salaried,17707.91,27822.89,60,709,0,True,False
4030,Sara Smith,35,Female,Sharjah,Salaried,7017.17,59393.05,36,609,1,False,True
4031,Laila Ahmed,24,Female,Fujairah,Self-Employed,25053.48,156731.62,24,479,2,False,False
4032,Laila Smith,23,Male,Ajman,Self-Employed,17877.76,163107.51,12,837,0,False,False
4033,Fatima Smith,24,Male,Ajman,Salaried,25768.26,158547.33,24,302,2,False,False
4034,James Joseph,51,Female,Fujairah,Self-Employed,19538.98,93935.42,48,395,2,False,False
4035,Fatima Smith,35,Female,Abu Dhabi,Salaried,17470.43,194347.48,12,488,0,False,False
4036,John Khan,48,Female,Ajman,Self-Employed,24051.55,190869.54,24,774,2,True,True
4037,John Joseph,59,Female,Abu Dhabi,Self-Employed,18524.05,177066.26,60,661,0,True,False
4038,Ali Joseph,41,Female,Dubai,Self-Employed,22915.73,180611.81,48,454,0,True,False
4039,John Ahmed,28,Female,Sharjah,Self-Employed,13323.59,84376.47,48,601,1,True,False
4040,John Joseph,50,Female,Sharjah,Self-Employed,22291.32,160006.7,60,343,2,False,False
4041,James Joseph,52,Male,Abu Dhabi,Salaried,25252.36,195644.44,60,438,0,True,False
4042,John Ali,34,Male,Sharjah,Salaried,27457.61,101165.05,12,627,2,False,False
4043,John Smith,60,Male,Dubai,Salaried,17738.81,172648.76,12,494,1,False,True
4044,Fatima Joseph,35,Male,Abu Dhabi,Self-Employed,24899.9,15479.29,36,827,2,True,False
4045,Khalid Joseph,44,Female,Abu Dhabi,Salaried,22355.04,132007.33,24,792,2,True,False
4046,Ali Ali,36,Female,Abu Dhabi,Salaried,20726.86,89714.42,12,583,1,False,False
4047,Fatima Ahmed,35,Male,Ajman,Salaried,27832.77,153366.4,60,702,1,True,False
4048,James Ali,55,Female,Sharjah,Self-Employed,25634.2,121454.92,12,659,0,True,False
4049,Omar Smith,49,Male,Sharjah,Self-Employed,27196.65,53425.44,12,816,2,True,False
4050,Ali Khan,53,Female,Abu Dhabi,Salaried,5412.5,40658.82,48,484,1,False,True
4051,Ayesha Smith,52,Male,Abu Dhabi,Salaried,26632.03,143201.92,24,594,0,False,False
4052,Fatima Ali,31,Female,Ajman,Self-Employed,23927.32,160978.64,48,435,1,False,False
4053,Zara Ali,38,Female,Dubai,Self-Employed,9717.29,185722.06,48,639,2,False,True
4054,John Ali,45,Male,Sharjah,Self-Employed,24532.33,123137.88,48,396,1,False,False
4055,James Smith,60,Male,Fujairah,Salaried,24082.06,101254.63,24,698,0,False,False
4056,Zara Ahmed,55,Male,Dubai,Salaried,5583.4,101605.43,48,542,0,True,False
4057,Fatima Joseph,37,Male,Fujairah,Self-Employed,21971.58,19056.48,24,490,1,True,False
4058,Sara Ali,33,Male,Fujairah,Salaried,9022.42,194831.95,36,598,1,False,False
4059,Ayesha Khan,39,Female,Abu Dhabi,Self-Employed,17967.36,103914.82,60,478,1,False,False
4060,Laila Ahmed,50,Female,Dubai,Self-Employed,28135.2,116030.36,48,567,0,True,False
4061,James Ahmed,34,Female,Ajman,Salaried,9776.79,81408.75,60,434,1,True,False
4062,Khalid Joseph,54,Female,Fujairah,Salaried,20002.7,43589.64,12,480,0,True,False
4063,Fatima Khan,56,Male,Sharjah,Self-Employed,16956.4,16384.47,48,475,0,False,False
4064,Sara Ali,33,Male,Sharjah,Self-Employed,8263.32,193847.82,60,595,1,True,False
4065,Ali Ali,32,Female,Dubai,Salaried,26674.23,77418.8,24,359,0,False,False
4066,John Ali,25,Male,Fujairah,Salaried,8837.05,101479.82,60,706,2,False,False
4067,Laila Ali,34,Male,Abu Dhabi,Salaried,17254.85,123380.54,36,351,2,True,False
4068,Laila Khan,26,Male,Ajman,Self-Employed,27163.4,139621.75,36,843,0,False,False
4069,Sara Ali,45,Female,Fujairah,Salaried,18915.33,164498.99,12,457,0,False,False
4070,James Khan,36,Female,Dubai,Self-Employed,5980.19,187864.25,60,596,2,False,False
4071,Zara Smith,37,Male,Dubai,Salaried,25891.51,79079.86,24,763,2,False,True
4072,Ayesha Joseph,41,Male,Abu Dhabi,Salaried,13408.16,57214.19,12,460,0,False,False
4073,Omar Khan,57,Female,Sharjah,Salaried,11181.83,12538.29,60,624,2,True,False
4074,James Joseph,49,Male,Abu Dhabi,Self-Employed,16043.27,102139.63,24,311,1,False,False
4075,James Smith,55,Male,Ajman,Self-Employed,9525.46,153406.99,60,606,0,True,False
4076,Laila Smith,31,Male,Ajman,Self-Employed,11855.56,12853.02,48,370,1,False,False
4077,John Smith,59,Male,Fujairah,Self-Employed,14558.25,13672.62,36,835,1,False,True
4078,Omar Ali,32,Male,Fujairah,Salaried,25926.8,145492.98,12,436,0,True,False
4079,Sara Ahmed,52,Female,Fujairah,Self-Employed,9734.59,128112.87,60,347,1,False,False
4080,John Joseph,21,Female,Abu Dhabi,Self-Employed,21764.18,29932.55,36,496,0,False,False
4081,Sara Ahmed,55,Female,Sharjah,Self-Employed,10024.55,132551.89,36,757,2,False,True
4082,Ali Joseph,42,Male,Fujairah,Self-Employed,14004.04,73651.82,36,499,1,False,False
4083,Khalid Ahmed,48,Female,Fujairah,Salaried,20597.23,72705.76,12,819,2,False,True
4084,Omar Joseph,33,Male,Dubai,Self-Employed,21011.23,198882.11,36,600,1,False,True
4085,Laila Joseph,22,Female,Dubai,Self-Employed,23440.71,114901.91,60,495,1,False,False
4086,Omar Smith,31,Female,Sharjah,Self-Employed,7057.52,192368.58,36,736,1,True,False
4087,John Ahmed,43,Female,Abu Dhabi,Self-Employed,15023.82,153718.47,60,850,0,True,False
4088,Ali Joseph,58,Male,Dubai,Salaried,18956.52,58420.0,24,404,1,False,False
4089,James Ahmed,46,Female,Sharjah,Salaried,26552.01,55363.26,36,636,2,True,False
4090,Fatima Smith,35,Male,Sharjah,Salaried,21271.52,77954.49,36,823,1,True,False
4091,Ali Ahmed,46,Female,Ajman,Self-Employed,10191.03,104999.3,48,389,0,True,True
4092,Khalid Ahmed,21,Male,Dubai,Salaried,27397.07,152026.12,48,719,0,False,False
4093,Khalid Ali,46,Female,Sharjah,Salaried,14786.99,195038.08,48,797,1,False,True
4094,Zara Khan,31,Female,Dubai,Salaried,8853.25,164467.07,60,419,1,True,False
4095,Laila Khan,58,Male,Ajman,Salaried,28973.84,98159.42,48,703,0,False,False
4096,Ali Ali,33,Male,Fujairah,Salaried,7735.08,137112.55,48,345,0,False,False
4097,Omar Khan,46,Male,Fujairah,Salaried,12400.46,116233.04,48,571,2,True,False
4098,Ayesha Ahmed,50,Male,Dubai,Salaried,29010.96,52299.65,36,531,1,False,False
4099,Sara Joseph,39,Male,Dubai,Salaried,16313.31,29871.68,12,688,1,False,False
4100,Khalid Ali,56,Male,Abu Dhabi,Self-Employed,21849.22,176835.34,24,755,2,False,True
4101,Khalid Khan,60,Female,Abu Dhabi,Self-Employed,14159.3,77601.83,12,369,0,True,False
4102,Zara Ahmed,37,Female,Abu Dhabi,Self-Employed,9783.01,181163.06,60,674,0,True,True
4103,Zara Joseph,44,Female,Fujairah,Self-Employed,6452.12,160404.66,60,596,1,False,False
4104,Zara Ali,27,Female,Sharjah,Salaried,24265.06,23360.26,24,338,2,True,False
4105,Laila Ahmed,49,Male,Abu Dhabi,Self-Employed,5554.32,64726.34,24,368,0,True,False
4106,John Ahmed,39,Female,Fujairah,Self-Employed,20218.79,77197.71,12,341,0,False,False
4107,Ayesha Khan,32,Female,Sharjah,Self-Employed,28525.2,108271.04,24,487,0,True,False
4108,Ayesha Khan,39,Male,Ajman,Salaried,5442.17,193050.26,48,809,0,True,False
4109,James Ali,23,Female,Dubai,Self-Employed,11279.64,108106.77,48,445,2,True,False
4110,Khalid Smith,56,Female,Dubai,Self-Employed,26912.85,130778.73,12,611,1,False,True
4111,Omar Ali,33,Male,Ajman,Self-Employed,8243.95,176306.06,24,670,1,True,False
4112,Laila Khan,34,Male,Abu Dhabi,Self-Employed,24064.89,40645.33,24,645,0,False,False
4113,Fatima Khan,54,Male,Ajman,Salaried,27535.34,139228.79,24,537,0,True,False
4114,James Khan,48,Female,Sharjah,Salaried,11224.15,20677.36,60,634,2,False,False
4115,Sara Ali,41,Male,Dubai,Salaried,19620.54,29973.08,12,423,2,True,True
4116,Omar Smith,34,Male,Sharjah,Salaried,19597.79,20147.01,60,547,1,True,False
4117,James Ahmed,24,Female,Ajman,Self-Employed,21673.74,84535.81,36,833,2,False,True
4118,Ayesha Smith,50,Female,Ajman,Self-Employed,16689.02,79580.47,48,600,1,True,False
4119,Laila Joseph,42,Male,Dubai,Salaried,8660.7,78316.11,48,751,1,False,True
4120,Ali Smith,26,Female,Ajman,Salaried,20327.83,179346.23,24,495,2,True,False
4121,Zara Ali,49,Male,Sharjah,Salaried,23667.92,148922.08,24,625,1,False,False
4122,Fatima Ahmed,32,Female,Dubai,Self-Employed,19739.71,108293.99,24,684,0,True,False
4123,Laila Khan,43,Male,Abu Dhabi,Self-Employed,10002.55,66534.47,48,779,2,False,True
4124,James Khan,55,Female,Fujairah,Salaried,16350.97,162733.05,36,607,2,False,False
4125,Zara Ali,25,Female,Fujairah,Self-Employed,10477.32,15421.21,24,803,2,False,False
4126,Sara Khan,40,Male,Fujairah,Salaried,15205.86,98817.74,12,321,1,False,True
4127,James Ahmed,27,Female,Sharjah,Self-Employed,25080.94,18239.98,36,425,2,False,False
4128,Zara Joseph,27,Male,Sharjah,Salaried,6603.33,23662.72,60,748,0,False,False
4129,Sara Smith,47,Male,Dubai,Self-Employed,23958.2,42049.15,36,490,0,False,True
4130,Sara Ahmed,46,Female,Ajman,Salaried,13582.42,56886.36,24,715,2,True,False
4131,Sara Ali,40,Female,Dubai,Salaried,22311.0,136565.48,24,808,2,True,True
4132,Laila Smith,29,Female,Ajman,Self-Employed,20586.31,36617.19,24,545,0,True,False
4133,Khalid Ali,57,Male,Sharjah,Self-Employed,22820.66,191478.45,24,383,1,True,False
4134,Sara Ahmed,38,Female,Abu Dhabi,Salaried,24761.32,109753.53,48,765,0,True,False
4135,Laila Ali,34,Female,Dubai,Self-Employed,12522.75,66083.65,60,494,0,True,False
4136,Sara Smith,43,Female,Ajman,Salaried,28974.01,119699.53,48,497,1,True,True
4137,John Khan,38,Male,Ajman,Self-Employed,11353.83,178160.98,12,693,2,True,False
4138,Omar Smith,47,Male,Abu Dhabi,Salaried,12389.46,73277.34,24,588,2,True,False
4139,Ali Ahmed,49,Female,Sharjah,Self-Employed,13231.42,67250.74,24,435,0,False,False
4140,James Ahmed,29,Male,Fujairah,Salaried,15588.94,92417.81,48,429,1,True,False
4141,Fatima Khan,37,Female,Sharjah,Salaried,22804.06,121862.4,48,750,1,False,False
4142,Sara Ahmed,56,Male,Dubai,Self-Employed,10214.9,62570.38,24,801,0,True,False
4143,Khalid Khan,31,Female,Ajman,Self-Employed,29938.45,45206.71,24,771,0,False,False
4144,Omar Ali,50,Male,Sharjah,Self-Employed,18005.02,193574.34,24,469,0,False,False
4145,Fatima Khan,22,Male,Abu Dhabi,Self-Employed,28352.73,59695.96,48,307,0,True,False
4146,Laila Ahmed,35,Female,Dubai,Self-Employed,18196.45,103880.41,48,643,0,True,False
4147,Sara Smith,23,Male,Sharjah,Salaried,20847.38,50811.33,36,436,0,True,False
4148,Khalid Joseph,34,Female,Sharjah,Salaried,13972.8,16247.37,12,428,0,False,False
4149,James Smith,55,Male,Ajman,Self-Employed,15387.55,63166.3,24,716,1,False,False
4150,Omar Ali,25,Female,Fujairah,Self-Employed,26300.36,31700.45,24,617,1,False,False
4151,Fatima Smith,59,Female,Ajman,Self-Employed,9747.24,172157.36,60,619,0,True,True
4152,Khalid Ali,46,Male,Ajman,Self-Employed,15001.36,56333.37,36,489,2,True,False
4153,Sara Khan,37,Male,Ajman,Salaried,12383.16,160793.01,48,305,1,False,False
4154,Sara Ahmed,37,Male,Ajman,Self-Employed,21074.95,197616.87,48,661,0,True,False
4155,James Joseph,38,Male,Ajman,Self-Employed,25085.19,76201.18,24,825,0,False,False
4156,James Smith,57,Male,Abu Dhabi,Self-Employed,21667.75,71789.14,36,411,1,True,True
4157,Fatima Ahmed,59,Female,Ajman,Self-Employed,5908.64,117838.54,48,718,2,False,False
4158,James Ahmed,31,Female,Fujairah,Salaried,10753.59,185042.64,36,399,1,False,False
4159,Zara Joseph,58,Male,Fujairah,Salaried,14290.66,41351.37,60,403,1,True,False
4160,Fatima Khan,31,Male,Fujairah,Salaried,7101.13,149374.48,48,827,1,False,False
4161,Omar Joseph,54,Female,Fujairah,Self-Employed,9985.2,10617.1,12,844,0,True,False
4162,Omar Khan,28,Male,Ajman,Self-Employed,28551.72,137160.14,60,778,2,True,False
4163,Ayesha Smith,57,Female,Sharjah,Salaried,13768.53,61654.61,60,366,2,False,False
4164,Zara Ali,41,Male,Dubai,Self-Employed,12216.44,84190.49,36,434,0,False,False
4165,Omar Khan,26,Male,Abu Dhabi,Self-Employed,26304.53,170862.67,60,523,2,False,True
4166,Sara Ahmed,36,Female,Ajman,Self-Employed,10594.5,26591.48,60,419,0,True,False
4167,Zara Smith,37,Female,Dubai,Salaried,27223.77,193036.53,60,667,1,False,False
4168,James Smith,27,Female,Dubai,Salaried,5197.0,92615.14,48,354,1,True,False
4169,Ayesha Joseph,59,Male,Abu Dhabi,Self-Employed,11967.48,18753.26,48,577,0,True,False
4170,Ayesha Ali,53,Female,Fujairah,Self-Employed,14960.1,128368.83,12,850,2,False,True
4171,Khalid Khan,25,Male,Dubai,Salaried,10946.51,118202.35,12,658,2,True,False
4172,John Joseph,30,Female,Abu Dhabi,Salaried,13351.96,84357.8,24,690,0,True,False
4173,Khalid Ali,51,Male,Sharjah,Self-Employed,7565.94,170440.72,24,819,1,False,False
4174,Omar Ali,52,Male,Dubai,Self-Employed,11374.35,32393.48,48,586,2,True,False
4175,Khalid Khan,46,Male,Dubai,Self-Employed,25153.28,105581.84,60,723,1,False,False
4176,Ayesha Smith,29,Female,Fujairah,Self-Employed,24155.45,161786.16,60,514,0,True,False
4177,Sara Ali,57,Male,Abu Dhabi,Self-Employed,23288.14,57100.77,60,706,0,False,False
4178,Omar Smith,33,Female,Fujairah,Salaried,16235.49,109651.75,24,762,0,False,True
4179,James Khan,55,Male,Ajman,Self-Employed,28900.75,158754.89,24,340,1,False,False
4180,Ayesha Joseph,41,Female,Ajman,Salaried,22259.09,152349.09,24,700,0,True,False
4181,Zara Smith,29,Male,Abu Dhabi,Salaried,27632.67,193932.98,24,399,0,True,False
4182,Zara Ali,32,Male,Sharjah,Self-Employed,19070.36,146125.77,24,810,2,True,False
4183,Sara Smith,35,Male,Sharjah,Self-Employed,25837.86,118086.59,24,806,2,False,False
4184,Ayesha Ali,21,Male,Abu Dhabi,Salaried,19741.4,139220.13,24,458,0,True,False
4185,Laila Ahmed,39,Female,Ajman,Self-Employed,22836.72,135791.66,36,350,2,False,False
4186,Zara Ahmed,26,Male,Fujairah,Salaried,18463.9,47297.28,48,732,2,False,False
4187,Khalid Smith,48,Male,Dubai,Salaried,18720.4,140664.51,24,555,2,True,False
4188,James Joseph,33,Female,Dubai,Self-Employed,22985.38,21868.24,48,723,0,False,False
4189,James Ahmed,41,Male,Fujairah,Salaried,21130.24,12220.48,60,595,2,True,False
4190,Zara Smith,31,Male,Dubai,Self-Employed,23581.64,120090.23,36,835,2,True,False
4191,Ali Ahmed,25,Male,Fujairah,Salaried,27963.84,101347.85,24,451,2,True,False
4192,Laila Khan,49,Male,Dubai,Salaried,20622.09,154615.3,36,426,0,True,False
4193,Omar Khan,30,Female,Abu Dhabi,Self-Employed,12289.81,60676.06,36,394,1,False,False
4194,Laila Joseph,23,Male,Abu Dhabi,Salaried,17672.3,131633.28,12,356,2,True,False
4195,Sara Ali,26,Male,Sharjah,Salaried,23473.68,94480.77,60,479,0,False,False
4196,John Smith,40,Male,Sharjah,Salaried,13050.64,140504.48,24,408,0,False,False
4197,James Ali,39,Female,Dubai,Self-Employed,24831.9,98924.4,48,724,0,False,False
